"Idx","NivelSalarial","AcidenteTrabalho","Saiu","Promovido5anos","Departamento","Satisfacao","UltimaAvaliacao","NumProjetos","HorasMensais","TempoServico"
"3571","Médio","1","0","0","management",0.5,0.6,3,270,3
"3572","Médio","1","0","0","IT",0.81,0.83,3,133,3
"3573","Médio","0","0","0","IT",0.82,0.59,3,249,3
"3574","Médio","0","0","0","IT",0.76,0.72,4,266,3
"3575","Médio","0","0","0","IT",0.27,0.82,4,276,2
"3576","Médio","0","0","0","IT",0.64,0.38,6,215,3
"3577","Médio","0","0","0","product_mng",0.57,0.9,3,262,2
"3578","Médio","0","0","0","product_mng",0.49,0.84,5,193,3
"3579","Médio","0","0","0","product_mng",0.66,0.92,2,102,4
"3580","Alto","1","0","0","product_mng",0.71,0.36,4,278,4
"3581","Baixo","0","0","0","IT",0.61,0.63,3,250,4
"3582","Médio","0","0","0","RandD",0.52,0.89,5,193,4
"3583","Médio","0","0","0","RandD",0.62,0.91,3,133,3
"3584","Médio","0","0","0","RandD",0.98,0.65,4,216,4
"3585","Médio","1","0","0","RandD",0.67,0.56,5,174,2
"3586","Baixo","0","0","0","RandD",0.85,0.62,2,280,4
"3587","Baixo","0","0","0","marketing",0.84,0.85,4,246,2
"3588","Baixo","0","0","0","sales",1,0.53,3,142,3
"3589","Baixo","1","0","0","accounting",0.72,0.76,4,144,3
"3590","Baixo","1","0","0","support",0.66,0.75,6,100,4
"3591","Baixo","0","0","0","technical",0.64,0.71,5,212,2
"3592","Baixo","0","0","0","management",1,0.76,5,201,3
"3593","Baixo","0","0","0","marketing",0.75,0.59,5,206,2
"3594","Baixo","0","0","0","marketing",0.81,0.77,4,197,3
"3595","Baixo","0","0","0","marketing",0.31,0.98,5,232,5
"3596","Baixo","0","0","0","sales",0.32,0.97,6,272,2
"3597","Baixo","0","0","0","sales",0.48,0.5,4,173,3
"3598","Baixo","0","0","0","sales",0.62,0.42,2,124,2
"3599","Baixo","0","0","0","sales",0.77,0.86,5,282,4
"3600","Baixo","1","0","0","sales",0.76,0.8,2,219,4
"3601","Baixo","0","0","0","sales",0.68,0.41,3,106,6
"3602","Baixo","0","0","0","sales",0.72,0.79,4,192,4
"3603","Baixo","0","0","0","sales",0.87,0.91,5,190,2
"3604","Baixo","0","0","0","sales",0.59,0.57,2,156,2
"3605","Baixo","0","0","0","sales",0.7,0.64,3,180,2
"3606","Baixo","0","0","0","sales",0.73,0.81,4,245,2
"3607","Médio","0","0","0","sales",0.58,0.62,3,169,2
"3608","Médio","0","0","0","sales",0.64,0.66,3,188,4
"3609","Médio","0","0","0","sales",0.89,0.66,5,224,2
"3610","Médio","1","0","0","sales",0.95,0.71,3,263,2
"3611","Médio","0","0","0","sales",0.84,0.9,3,262,2
"3612","Médio","0","0","0","sales",0.6,0.99,4,225,3
"3613","Médio","1","0","0","sales",0.71,0.63,5,224,3
"3614","Médio","0","0","0","sales",0.6,0.95,3,266,3
"3615","Médio","1","0","0","accounting",0.91,0.68,3,218,3
"3616","Médio","0","0","0","accounting",0.75,1,3,102,3
"3617","Médio","0","0","0","accounting",0.7,0.67,4,181,3
"3618","Médio","0","0","0","hr",0.23,0.64,5,150,5
"3619","Alto","0","0","0","hr",0.73,0.83,4,270,2
"3620","Baixo","0","0","0","hr",0.99,0.49,4,270,2
"3621","Médio","0","0","0","hr",0.62,0.68,5,265,3
"3622","Médio","0","0","0","technical",0.98,0.89,4,169,3
"3623","Médio","0","0","0","technical",0.61,0.94,3,224,4
"3624","Médio","1","0","0","technical",0.52,0.92,3,150,2
"3625","Baixo","0","0","0","technical",0.65,0.66,5,239,4
"3626","Baixo","1","0","0","technical",0.59,0.9,3,245,3
"3627","Baixo","1","0","0","technical",0.71,0.8,3,182,2
"3628","Baixo","0","0","0","technical",0.18,0.7,5,182,4
"3629","Baixo","0","0","0","technical",0.21,0.93,4,243,4
"3630","Baixo","0","0","0","technical",0.15,0.67,6,209,5
"3631","Baixo","0","0","0","technical",0.97,0.53,4,195,4
"3632","Baixo","0","0","0","technical",0.39,0.48,3,190,2
"3633","Médio","0","0","0","support",0.35,0.66,2,140,2
"3634","Médio","0","0","0","support",0.88,0.58,4,147,4
"3635","Médio","0","0","0","support",0.58,0.97,3,265,3
"3636","Médio","0","0","0","support",0.61,0.78,3,238,2
"3637","Médio","0","0","0","support",0.59,0.98,3,155,3
"3638","Médio","1","0","0","support",0.55,0.41,4,132,5
"3639","Médio","0","0","0","support",0.52,0.8,5,257,3
"3640","Médio","0","0","0","support",0.71,0.77,2,255,3
"3641","Médio","0","0","0","support",0.63,0.82,5,229,2
"3642","Médio","0","0","0","support",0.17,0.84,5,216,4
"3643","Médio","0","0","0","support",0.95,0.49,4,269,4
"3644","Médio","0","0","0","technical",1,0.73,3,205,2
"3645","Médio","0","0","0","technical",0.73,0.96,2,151,3
"3646","Médio","1","0","0","technical",0.8,0.64,4,246,3
"3647","Médio","0","0","0","management",0.63,0.8,4,256,4
"3648","Médio","0","0","0","IT",0.95,0.59,4,235,3
"3649","Médio","0","0","0","IT",0.75,0.83,4,229,2
"3650","Médio","0","0","0","IT",0.64,0.72,5,158,3
"3651","Médio","0","0","0","IT",0.72,1,3,197,3
"3652","Médio","0","0","0","IT",0.72,0.53,3,151,4
"3653","Médio","0","0","0","product_mng",0.85,0.63,3,167,3
"3654","Médio","0","0","0","product_mng",0.24,0.94,4,146,4
"3655","Médio","0","0","0","product_mng",0.69,0.53,4,281,4
"3656","Médio","0","0","0","product_mng",0.69,0.7,3,212,2
"3657","Médio","0","0","0","IT",0.87,0.59,5,261,3
"3658","Alto","0","0","0","RandD",0.78,0.91,3,238,2
"3659","Alto","0","0","0","RandD",0.76,0.74,4,235,3
"3660","Alto","0","0","0","RandD",0.35,0.7,3,107,3
"3661","Alto","0","0","0","RandD",0.88,0.59,6,243,4
"3662","Alto","1","0","0","RandD",0.78,0.79,5,233,3
"3663","Alto","0","0","0","marketing",0.36,0.42,3,206,5
"3664","Alto","0","0","0","sales",0.24,0.7,5,172,4
"3665","Alto","0","0","0","accounting",0.55,0.82,3,248,2
"3666","Alto","1","0","0","support",0.91,0.53,3,147,4
"3667","Alto","0","0","0","technical",0.66,0.61,5,259,3
"3668","Alto","0","0","0","management",0.57,0.82,3,267,3
"3669","Alto","0","0","0","marketing",0.64,0.64,3,263,3
"3670","Baixo","1","0","0","marketing",0.63,0.98,3,160,4
"3671","Baixo","0","0","0","marketing",0.49,0.92,5,176,3
"3672","Baixo","0","0","0","sales",0.7,0.7,3,224,3
"3673","Baixo","0","0","0","sales",0.3,0.71,3,155,2
"3674","Baixo","0","0","0","sales",0.51,0.52,3,132,3
"3675","Baixo","0","0","0","sales",0.71,0.87,5,173,3
"3676","Baixo","0","0","0","sales",0.64,0.67,3,165,3
"3677","Baixo","0","0","0","sales",0.67,0.66,6,272,3
"3678","Baixo","1","0","0","sales",0.83,0.94,5,156,3
"3679","Baixo","1","0","0","sales",0.92,0.96,3,154,2
"3680","Baixo","1","0","0","sales",0.84,0.53,3,237,3
"3681","Baixo","0","0","0","sales",0.97,0.75,2,271,6
"3682","Baixo","0","0","0","sales",0.19,0.91,6,152,3
"3683","Baixo","1","0","0","sales",0.86,0.51,4,152,3
"3684","Baixo","0","0","0","sales",0.71,0.69,3,172,3
"3685","Médio","1","0","0","sales",0.76,0.56,4,214,2
"3686","Médio","0","0","0","sales",0.68,0.88,5,201,3
"3687","Médio","1","0","0","sales",0.61,0.99,2,275,3
"3688","Médio","0","0","0","sales",0.85,0.79,3,156,3
"3689","Médio","0","0","0","sales",0.84,0.89,3,234,2
"3690","Médio","0","0","0","sales",0.62,0.63,2,123,2
"3691","Médio","0","0","0","accounting",0.77,0.76,3,201,4
"3692","Médio","1","0","0","accounting",0.79,0.93,5,160,4
"3693","Médio","0","0","0","accounting",0.97,0.5,3,173,2
"3694","Médio","1","0","0","hr",0.59,0.61,4,141,2
"3695","Médio","0","0","0","hr",0.93,0.62,3,231,6
"3696","Médio","0","0","0","hr",0.85,0.54,4,174,2
"3697","Alto","0","0","0","hr",0.7,0.57,4,211,3
"3698","Alto","0","0","0","technical",0.54,0.91,3,249,3
"3699","Alto","0","0","0","technical",0.42,0.86,2,108,5
"3700","Alto","0","0","0","technical",0.96,0.75,4,165,3
"3701","Alto","0","0","0","technical",0.58,0.8,3,181,4
"3702","Alto","0","0","0","technical",0.61,0.59,3,237,2
"3703","Alto","0","0","0","technical",0.62,0.97,5,180,2
"3704","Alto","0","0","0","technical",0.68,0.7,3,209,3
"3705","Baixo","1","0","0","technical",0.6,0.73,3,191,5
"3706","Baixo","1","0","0","technical",0.7,0.91,4,181,2
"3707","Baixo","0","0","0","technical",0.65,0.55,4,250,2
"3708","Baixo","0","0","0","technical",0.48,0.59,2,179,2
"3709","Baixo","0","0","0","support",0.75,0.73,3,225,4
"3710","Baixo","1","0","0","support",0.69,0.78,5,267,2
"3711","Baixo","1","0","0","support",0.34,0.46,2,169,2
"3712","Baixo","0","0","0","support",0.59,0.49,4,164,3
"3713","Médio","0","0","0","support",0.94,0.95,4,155,3
"3714","Médio","1","0","0","support",0.98,0.77,5,223,2
"3715","Médio","0","0","0","support",0.72,0.66,3,160,3
"3716","Médio","0","0","0","support",0.79,0.7,4,268,2
"3717","Médio","1","0","0","support",0.54,0.61,4,151,4
"3718","Médio","0","0","0","support",0.73,0.95,3,156,2
"3719","Médio","0","0","0","support",0.82,0.58,4,136,3
"3720","Médio","0","0","0","technical",0.57,0.45,3,189,2
"3721","Médio","0","0","0","technical",0.98,0.93,5,203,2
"3722","Médio","0","0","0","technical",0.91,0.65,5,174,2
"3723","Médio","0","0","0","management",0.72,0.91,3,239,2
"3724","Médio","0","0","0","IT",0.48,0.73,5,152,6
"3725","Médio","0","0","0","IT",0.57,0.86,4,268,6
"3726","Médio","0","0","0","IT",0.86,0.96,4,146,3
"3727","Médio","0","0","0","IT",0.63,0.85,3,232,4
"3728","Médio","0","0","0","IT",0.81,0.52,3,255,5
"3729","Médio","0","0","0","product_mng",0.21,0.37,4,129,4
"3730","Médio","1","0","0","product_mng",0.9,0.66,3,261,3
"3731","Médio","1","0","0","product_mng",0.79,0.78,3,101,2
"3732","Médio","0","0","0","product_mng",0.95,0.49,4,229,3
"3733","Médio","0","0","0","IT",0.29,0.43,3,162,4
"3734","Médio","0","0","0","RandD",0.81,0.52,4,270,3
"3735","Médio","0","0","0","RandD",0.21,0.56,6,277,5
"3736","Alto","0","0","0","RandD",0.7,0.83,5,261,4
"3737","Baixo","0","0","0","RandD",0.66,0.64,4,204,2
"3738","Médio","0","0","0","RandD",0.16,0.86,2,215,2
"3739","Médio","0","0","0","marketing",0.72,0.8,3,219,3
"3740","Médio","0","0","0","sales",0.51,0.5,3,147,4
"3741","Médio","0","0","0","accounting",0.59,0.63,5,243,2
"3742","Médio","1","0","0","support",0.66,0.4,2,155,5
"3743","Médio","0","0","0","technical",0.69,0.84,3,253,2
"3744","Médio","0","0","0","management",0.69,0.94,4,235,3
"3745","Médio","0","0","0","marketing",0.89,0.79,5,257,3
"3746","Médio","0","0","0","marketing",0.52,0.56,4,225,2
"3747","Médio","0","0","0","marketing",0.91,0.91,3,167,3
"3748","Baixo","0","0","0","sales",0.96,0.53,5,224,4
"3749","Baixo","0","0","0","sales",0.8,0.58,5,127,3
"3750","Baixo","1","0","0","sales",0.55,0.77,3,256,3
"3751","Baixo","0","0","0","sales",0.93,0.63,4,233,2
"3752","Baixo","0","0","0","sales",0.93,0.86,4,169,4
"3753","Baixo","0","0","0","sales",0.54,0.48,3,152,2
"3754","Baixo","0","0","0","sales",0.48,0.76,5,236,2
"3755","Alto","0","0","0","sales",0.19,0.99,3,154,2
"3756","Baixo","0","0","0","sales",0.95,0.71,3,223,2
"3757","Alto","0","0","0","sales",0.96,0.81,4,211,3
"3758","Alto","0","0","0","sales",0.63,0.89,4,192,2
"3759","Baixo","1","0","0","sales",0.81,0.8,4,227,2
"3760","Baixo","1","0","0","sales",0.5,0.88,4,265,3
"3761","Alto","0","0","0","sales",0.76,0.72,5,228,2
"3762","Baixo","0","0","0","sales",0.84,0.49,4,152,3
"3763","Médio","0","0","0","sales",0.2,0.95,5,169,5
"3764","Alto","0","0","0","sales",0.78,0.92,3,169,3
"3765","Médio","0","0","0","sales",0.8,0.68,4,157,3
"3766","Médio","1","0","0","sales",0.94,0.57,4,251,2
"3767","Médio","0","0","0","accounting",0.44,0.74,5,253,2
"3768","Médio","0","0","0","accounting",0.92,0.85,3,155,2
"3769","Alto","0","0","0","accounting",0.54,0.8,3,232,2
"3770","Médio","0","0","0","hr",0.56,0.56,4,195,2
"3771","Médio","1","0","0","hr",0.66,0.69,4,198,3
"3772","Médio","0","0","0","hr",0.8,0.91,3,246,3
"3773","Alto","0","0","0","hr",0.6,0.81,2,214,3
"3774","Médio","0","0","0","technical",0.73,0.73,5,249,3
"3775","Alto","1","0","0","technical",0.55,0.74,3,211,3
"3776","Baixo","0","0","0","technical",0.7,0.71,5,269,3
"3777","Médio","0","0","0","technical",0.53,0.68,4,214,3
"3778","Médio","0","0","0","technical",0.9,0.94,4,231,3
"3779","Médio","0","0","0","technical",0.8,0.78,3,175,3
"3780","Médio","0","0","0","technical",0.51,0.6,5,175,3
"3781","Baixo","0","0","0","technical",0.86,0.96,5,238,5
"3782","Baixo","0","0","0","technical",0.63,0.79,4,228,4
"3783","Baixo","0","0","0","technical",0.83,0.93,3,220,4
"3784","Baixo","1","0","0","technical",0.85,0.55,4,233,2
"3785","Baixo","0","0","0","support",0.8,0.57,3,225,4
"3786","Baixo","0","0","0","support",0.79,0.97,5,187,3
"3787","Baixo","0","0","0","support",0.37,0.71,3,117,3
"3788","Baixo","1","0","0","support",0.85,0.9,3,184,3
"3789","Baixo","0","0","0","support",0.76,0.56,3,216,3
"3790","Baixo","1","0","0","support",0.99,0.62,4,140,2
"3791","Alto","1","0","0","support",0.55,0.63,3,201,2
"3792","Baixo","1","0","0","support",0.69,0.69,4,167,3
"3793","Baixo","0","0","0","support",0.68,1,5,203,2
"3794","Baixo","1","0","0","support",0.69,0.9,5,231,2
"3795","Baixo","0","0","0","support",0.65,0.7,3,141,4
"3796","Alto","1","0","0","technical",0.17,0.88,6,226,3
"3797","Baixo","0","0","0","technical",0.48,0.65,3,199,2
"3798","Baixo","0","0","0","technical",0.65,0.59,4,192,3
"3799","Baixo","0","0","0","management",0.57,0.49,4,247,2
"3800","Alto","0","0","0","IT",0.8,0.67,3,164,3
"3801","Baixo","0","0","0","IT",0.8,0.6,5,234,2
"3802","Médio","1","0","0","IT",0.5,0.6,2,177,3
"3803","Alto","0","0","0","IT",0.95,0.87,3,208,2
"3804","Médio","0","0","0","IT",0.69,0.93,3,233,3
"3805","Alto","0","0","0","product_mng",0.74,0.57,4,172,3
"3806","Médio","0","0","0","product_mng",0.68,0.59,3,141,3
"3807","Médio","0","0","0","product_mng",0.68,0.55,3,213,3
"3808","Médio","1","0","0","product_mng",0.65,0.37,5,128,3
"3809","Médio","1","0","0","IT",0.85,0.92,4,151,3
"3810","Médio","0","0","0","RandD",0.49,0.48,4,247,3
"3811","Médio","0","0","0","RandD",0.19,0.8,6,143,4
"3812","Médio","0","0","0","RandD",0.95,0.61,3,164,3
"3813","Médio","0","0","0","RandD",0.63,0.62,3,183,3
"3814","Alto","0","0","0","RandD",0.83,0.8,4,274,3
"3815","Baixo","0","0","0","marketing",0.62,0.78,4,261,2
"3816","Médio","0","0","0","sales",0.74,0.98,5,200,3
"3817","Médio","0","0","0","accounting",0.7,0.87,5,177,2
"3818","Médio","0","0","0","support",0.28,0.38,5,139,4
"3819","Médio","0","0","0","technical",0.39,0.56,6,228,5
"3820","Médio","0","0","0","management",0.62,0.63,3,230,2
"3821","Médio","0","0","0","marketing",0.79,0.54,5,212,4
"3822","Médio","0","0","0","marketing",0.87,0.74,4,265,4
"3823","Médio","0","0","0","marketing",0.29,0.75,3,124,4
"3824","Médio","0","0","0","sales",0.37,0.88,4,155,3
"3825","Alto","0","0","0","sales",0.68,0.55,4,215,4
"3826","Baixo","0","0","0","sales",0.9,0.51,4,214,2
"3827","Baixo","0","0","0","sales",0.97,0.65,3,181,3
"3828","Baixo","0","0","0","sales",0.6,0.77,4,229,2
"3829","Alto","0","0","0","sales",0.58,0.79,5,262,2
"3830","Baixo","0","0","0","sales",0.83,0.86,3,165,3
"3831","Baixo","0","0","0","sales",0.83,0.73,5,136,3
"3832","Baixo","1","0","0","sales",0.94,0.71,4,151,2
"3833","Alto","0","0","0","sales",0.69,0.9,5,226,4
"3834","Baixo","0","0","0","sales",0.81,0.81,5,215,2
"3835","Baixo","1","0","0","sales",0.19,0.5,6,143,5
"3836","Baixo","1","0","0","sales",0.18,0.64,3,223,4
"3837","Baixo","0","0","0","sales",0.58,0.63,4,271,3
"3838","Baixo","0","0","0","sales",0.76,0.65,3,220,3
"3839","Baixo","0","0","0","sales",0.26,0.47,6,182,4
"3840","Baixo","0","0","0","sales",0.78,0.87,3,190,3
"3841","Médio","0","0","0","sales",0.71,0.56,3,198,3
"3842","Médio","0","0","0","sales",0.76,0.61,3,141,2
"3843","Médio","0","0","0","accounting",0.44,0.81,3,248,2
"3844","Médio","0","0","0","accounting",0.26,0.69,2,168,5
"3845","Médio","0","0","0","accounting",0.75,0.57,5,162,3
"3846","Médio","0","0","0","hr",0.64,0.9,4,211,3
"3847","Médio","0","0","0","hr",0.79,0.71,4,271,3
"3848","Médio","0","0","0","hr",0.96,0.61,3,271,2
"3849","Médio","0","0","0","hr",0.63,1,5,244,2
"3850","Médio","1","0","0","technical",0.65,0.55,5,261,3
"3851","Médio","0","0","0","technical",0.76,0.81,3,225,3
"3852","Médio","0","0","0","technical",0.26,0.9,4,266,5
"3853","Alto","1","0","0","technical",0.84,0.73,3,146,5
"3854","Baixo","0","0","0","technical",0.74,0.77,3,233,3
"3855","Médio","0","0","0","technical",0.53,0.45,4,180,3
"3856","Médio","0","0","0","technical",0.7,0.56,5,208,3
"3857","Médio","1","0","0","technical",0.62,0.69,4,165,4
"3858","Médio","0","0","0","technical",0.71,0.68,4,221,4
"3859","Baixo","0","0","0","technical",0.5,0.65,3,215,2
"3860","Baixo","0","0","0","technical",0.53,0.5,6,264,6
"3861","Baixo","0","0","0","support",0.88,0.89,2,160,4
"3862","Baixo","0","0","0","support",0.79,0.83,2,192,3
"3863","Baixo","0","0","0","support",0.69,0.89,5,201,2
"3864","Baixo","0","0","0","support",0.57,0.96,4,264,2
"3865","Baixo","1","0","0","support",0.68,0.8,4,186,3
"3866","Baixo","0","0","0","support",0.6,0.82,4,272,3
"3867","Baixo","0","0","0","support",0.7,0.9,4,216,3
"3868","Baixo","1","0","0","support",0.71,0.76,4,142,2
"3869","Baixo","0","0","0","support",0.49,0.51,4,133,3
"3870","Baixo","0","0","0","support",0.74,0.7,4,260,2
"3871","Baixo","0","0","0","support",0.2,0.93,4,101,5
"3872","Baixo","0","0","0","technical",0.57,0.5,4,230,2
"3873","Baixo","0","0","0","technical",0.83,0.48,3,242,4
"3874","Baixo","0","0","0","technical",0.22,0.64,3,193,2
"3875","Baixo","0","0","0","management",0.67,0.57,2,234,4
"3876","Baixo","0","0","0","IT",0.54,0.84,3,132,3
"3877","Baixo","0","0","0","IT",0.54,0.53,4,183,3
"3878","Baixo","0","0","0","IT",0.64,0.61,4,191,4
"3879","Baixo","0","0","0","IT",0.23,0.84,5,140,4
"3880","Médio","0","0","0","IT",0.88,0.87,5,257,3
"3881","Médio","0","0","0","product_mng",0.83,0.54,4,219,3
"3882","Médio","0","0","0","product_mng",0.88,0.67,5,141,2
"3883","Médio","0","0","0","product_mng",0.9,0.85,5,162,2
"3884","Médio","0","0","0","product_mng",0.49,0.61,3,181,3
"3885","Médio","0","0","0","IT",0.55,0.49,3,191,3
"3886","Médio","1","0","0","RandD",0.92,0.69,4,149,6
"3887","Médio","0","0","0","RandD",0.72,0.67,3,164,4
"3888","Médio","0","0","0","RandD",0.63,0.5,4,235,3
"3889","Médio","0","0","0","RandD",0.98,0.66,3,199,3
"3890","Médio","0","0","0","RandD",0.76,0.52,3,248,3
"3891","Médio","1","0","0","marketing",0.42,0.56,2,103,3
"3892","Alto","0","0","0","marketing",0.58,0.65,4,248,4
"3893","Baixo","1","0","0","sales",0.85,0.82,3,153,3
"3894","Médio","0","0","0","accounting",0.67,0.95,4,241,4
"3895","Médio","0","0","0","support",0.58,1,4,258,3
"3896","Médio","1","0","0","technical",0.84,0.76,5,172,5
"3897","Médio","0","0","0","management",0.56,0.68,3,149,2
"3898","Baixo","0","0","0","marketing",0.63,0.83,4,217,3
"3899","Baixo","0","0","0","marketing",0.51,0.92,3,243,3
"3900","Baixo","0","0","0","marketing",0.95,0.81,5,120,3
"3901","Baixo","1","0","0","sales",0.85,0.55,3,137,3
"3902","Baixo","0","0","0","sales",0.73,0.78,5,150,3
"3903","Baixo","0","0","0","sales",0.2,0.49,5,199,5
"3904","Baixo","0","0","0","sales",0.78,0.79,3,203,2
"3905","Baixo","0","0","0","sales",0.83,0.8,3,273,3
"3906","Baixo","1","0","0","sales",0.87,0.56,2,214,3
"3907","Baixo","0","0","0","sales",0.98,0.99,5,141,3
"3908","Baixo","0","0","0","sales",1,0.81,5,243,3
"3909","Baixo","0","0","0","sales",0.7,0.55,4,159,3
"3910","Baixo","0","0","0","sales",0.62,0.88,5,146,3
"3911","Baixo","0","0","0","sales",0.67,0.72,4,159,2
"3912","Baixo","0","0","0","sales",0.86,0.96,4,196,3
"3913","Baixo","1","0","0","sales",0.44,0.57,5,183,2
"3914","Baixo","0","0","0","sales",0.19,0.86,4,192,4
"3915","Baixo","0","0","0","sales",0.76,0.83,4,246,2
"3916","Baixo","0","0","0","sales",0.89,0.93,5,191,4
"3917","Baixo","0","0","0","sales",0.25,0.97,3,158,3
"3918","Baixo","0","0","0","sales",0.68,1,4,167,2
"3919","Médio","1","0","0","sales",0.38,0.5,2,187,2
"3920","Médio","0","0","0","accounting",0.64,0.95,4,199,4
"3921","Médio","0","0","0","accounting",0.76,0.62,4,157,3
"3922","Médio","0","0","0","accounting",0.26,0.45,2,157,3
"3923","Médio","0","0","0","hr",0.69,0.67,3,178,2
"3924","Médio","0","0","0","hr",0.98,0.66,3,154,2
"3925","Médio","1","0","0","hr",0.86,0.83,5,208,2
"3926","Médio","1","0","0","hr",0.14,0.68,4,273,5
"3927","Médio","0","0","0","technical",0.58,0.63,4,159,3
"3928","Médio","0","0","0","technical",0.63,0.97,4,234,2
"3929","Médio","1","0","0","technical",0.7,0.91,5,139,3
"3930","Médio","0","0","0","technical",0.73,0.62,4,210,4
"3931","Alto","0","0","0","technical",0.89,0.52,3,164,3
"3932","Baixo","1","0","0","technical",0.17,0.61,3,241,5
"3933","Médio","0","0","0","technical",0.86,0.73,5,259,2
"3934","Médio","1","0","0","technical",0.59,0.73,3,159,3
"3935","Médio","0","0","0","technical",0.22,0.51,4,131,2
"3936","Médio","0","0","0","technical",0.55,0.57,3,266,2
"3937","Baixo","0","0","0","technical",0.74,0.6,3,153,2
"3938","Baixo","0","0","0","support",0.55,0.54,3,253,2
"3939","Baixo","1","0","0","support",0.67,0.94,4,141,2
"3940","Baixo","0","0","0","support",0.64,0.8,3,199,3
"3941","Baixo","0","0","0","support",0.58,0.71,3,205,3
"3942","Baixo","0","0","0","support",0.9,0.6,4,252,3
"3943","Baixo","0","0","0","support",0.89,0.9,4,153,3
"3944","Baixo","0","0","0","support",0.74,0.37,2,171,4
"3945","Baixo","0","0","0","support",0.78,0.91,5,150,4
"3946","Baixo","0","0","0","support",0.97,0.53,4,247,3
"3947","Baixo","1","0","0","support",0.52,0.92,4,150,2
"3948","Baixo","0","0","0","support",0.99,0.86,4,206,2
"3949","Baixo","1","0","0","technical",0.76,0.44,4,192,4
"3950","Baixo","0","0","0","technical",0.69,0.96,5,164,3
"3951","Baixo","0","0","0","technical",0.59,0.69,3,186,3
